120,776,-180;120,712,-180;120,646,-180;
120,778,-180;120,714,-180;120,648,-180;
120,780,-180;120,716,-180;120,650,-180;
120,782,-180;120,718,-180;120,652,-180;
120,784,-180;120,720,-180;120,654,-180;
120,786,-180;120,722,-180;120,656,-180;
120,788,-180;120,724,-180;120,658,-180;
120,790,-180;120,726,-180;120,660,-180;
120,792,-180;120,728,-180;120,662,-180;
120,794,-180;120,730,-180;120,664,-180;
120,796,-180;120,732,-180;120,666,-180;
120,798,-180;120,734,-180;120,668,-180;
120,800,-180;120,736,-180;120,670,-180;
120,802,-180;120,738,-180;120,672,-180;
120,804,-180;120,740,-180;120,674,-180;
120,806,-180;120,742,-180;120,676,-180;
120,808,-180;120,744,-180;120,678,-180;
120,810,-180;120,746,-180;120,680,-180;
120,812,-180;120,748,-180;120,682,-180;
120,814,-180;120,750,-180;120,684,-180;
120,816,-180;120,752,-180;120,686,-180;
120,818,-180;120,754,-180;120,688,-180;
120,820,-180;120,756,-180;120,690,-180;
120,822,-180;120,758,-180;120,692,-180;
120,824,-180;120,760,-180;120,694,-180;
120,826,-180;120,762,-180;120,696,-180;
120,828,-180;120,764,-180;120,698,-180;
120,830,-180;120,766,-180;120,700,-180;
120,832,-180;120,768,-180;120,702,-180;
120,834,-180;120,770,-180;120,704,-180;
120,836,-180;120,772,-180;120,706,-180;
120,838,-180;120,774,-180;120,708,-180;
120,840,-180;120,776,-180;120,710,-180;
120,842,-180;120,778,-180;120,712,-180;
120,844,-180;120,780,-180;120,714,-180;
120,846,-180;120,782,-180;120,716,-180;
120,848,-180;120,784,-180;120,718,-180;
120,850,-180;120,786,-180;120,720,-180;
120,852,-180;120,788,-180;120,722,-180;
120,854,-180;120,790,-180;120,724,-180;
120,856,-180;120,792,-180;120,726,-180;
120,858,-180;120,794,-180;120,728,-180;
120,860,-180;120,796,-180;120,730,-180;
121,861,-135;120,798,-180;120,732,-180;
122,862,-135;120,800,-180;120,734,-180;
123,863,-135;120,802,-180;120,736,-180;
124,864,-135;120,804,-180;120,738,-180;
125,865,-135;120,806,-180;120,740,-180;
126,866,-135;120,808,-180;120,742,-180;
127,867,-135;120,808,-180;120,744,-180;
128,868,-135;120,810,-180;120,746,-180;
129,869,-135;120,810,-180;120,748,-180;
130,870,-135;120,812,-180;120,750,-180;
131,871,-135;120,814,-180;120,752,-180;
132,872,-135;120,814,-180;120,754,-180;
133,873,-135;120,816,-180;120,756,-180;
134,874,-135;120,816,-180;120,756,-180;
135,875,-135;120,818,-180;120,758,-180;
136,876,-135;120,820,-180;120,760,-180;
137,877,-135;120,820,-180;120,760,-180;
138,878,-135;120,822,-180;120,762,-180;
139,879,-135;120,824,-180;120,764,-180;
140,880,-135;120,824,-180;120,764,-180;
142,880,-90;120,826,-180;120,766,-180;
144,880,-90;120,826,-180;120,766,-180;
146,880,-90;120,826,-180;120,766,-180;
148,880,-90;120,828,-180;120,768,-180;
150,880,-90;120,830,-180;120,770,-180;
152,880,-90;120,830,-180;120,770,-180;
154,880,-90;120,832,-180;120,772,-180;
156,880,-90;120,832,-180;120,772,-180;
158,880,-90;120,834,-180;120,774,-180;
160,880,-90;120,836,-180;120,776,-180;
162,880,-90;120,838,-180;120,778,-180;
164,880,-90;120,840,-180;120,780,-180;
166,880,-90;120,842,-180;120,782,-180;
168,880,-90;120,844,-180;120,784,-180;
170,880,-90;120,846,-180;120,786,-180;
172,880,-90;120,848,-180;120,788,-180;
174,880,-90;120,850,-180;120,790,-180;
176,880,-90;120,852,-180;120,792,-180;
178,880,-90;120,854,-180;120,794,-180;
180,880,-90;120,856,-180;120,796,-180;
182,880,-90;120,858,-180;120,798,-180;
184,880,-90;120,860,-180;120,800,-180;
186,880,-90;121,861,-135;120,802,-180;
188,880,-90;122,862,-135;120,804,-180;
190,880,-90;123,863,-135;120,804,-180;
192,880,-90;124,864,-135;120,806,-180;
194,880,-90;125,865,-135;120,806,-180;
196,880,-90;126,866,-135;120,808,-180;
198,880,-90;127,867,-135;120,808,-180;
200,880,-90;128,868,-135;120,810,-180;
202,880,-90;129,869,-135;120,810,-180;
204,880,-90;130,870,-135;120,812,-180;
206,880,-90;131,871,-135;120,814,-180;
208,880,-90;132,872,-135;120,814,-180;
210,880,-90;133,873,-135;120,816,-180;
212,880,-90;134,874,-135;120,816,-180;
214,880,-90;135,875,-135;120,818,-180;
216,880,-90;136,876,-135;120,820,-180;
218,880,-90;137,877,-135;120,820,-180;
220,880,-90;138,878,-135;120,822,-180;
222,880,-90;139,879,-135;120,824,-180;
224,880,-90;140,880,-135;120,824,-180;
226,880,-90;142,880,-90;120,826,-180;
228,880,-90;144,880,-90;120,826,-180;
230,880,-90;146,880,-90;120,826,-180;
232,880,-90;148,880,-90;120,828,-180;
234,880,-90;150,880,-90;120,830,-180;
236,880,-90;152,880,-90;120,830,-180;
238,880,-90;154,880,-90;120,832,-180;
240,880,-90;156,880,-90;120,832,-180;
242,880,-90;158,880,-90;120,834,-180;
244,880,-90;160,880,-90;120,836,-180;
246,880,-90;162,880,-90;120,838,-180;
248,880,-90;164,880,-90;120,840,-180;
250,880,-90;166,880,-90;120,842,-180;
252,880,-90;168,880,-90;120,844,-180;
254,880,-90;170,880,-90;120,846,-180;
256,880,-90;172,880,-90;120,848,-180;
258,880,-90;174,880,-90;120,850,-180;
260,880,-90;176,880,-90;120,852,-180;
262,880,-90;178,880,-90;120,854,-180;
264,880,-90;180,880,-90;120,856,-180;
266,880,-90;182,880,-90;120,858,-180;
268,880,-90;184,880,-90;120,860,-180;
270,880,-90;186,880,-90;121,861,-135;
272,880,-90;188,880,-90;122,862,-135;
274,880,-90;190,880,-90;123,863,-135;
276,880,-90;192,880,-90;124,864,-135;
278,880,-90;194,880,-90;125,865,-135;
280,880,-90;196,880,-90;126,866,-135;
282,880,-90;198,880,-90;127,867,-135;
284,880,-90;200,880,-90;128,868,-135;
286,880,-90;202,880,-90;129,869,-135;
288,880,-90;204,880,-90;130,870,-135;
290,880,-90;206,880,-90;131,871,-135;
292,880,-90;208,880,-90;132,872,-135;
294,880,-90;210,880,-90;133,873,-135;
296,880,-90;212,880,-90;134,874,-135;
298,880,-90;214,880,-90;135,875,-135;
300,880,-90;216,880,-90;136,876,-135;
302,880,-90;218,880,-90;137,877,-135;
304,880,-90;220,880,-90;138,878,-135;
306,880,-90;222,880,-90;139,879,-135;
308,880,-90;224,880,-90;140,880,-135;
310,880,-90;226,880,-90;142,880,-90;
312,880,-90;228,880,-90;144,880,-90;
314,880,-90;230,880,-90;146,880,-90;
316,880,-90;232,880,-90;148,880,-90;
318,880,-90;234,880,-90;150,880,-90;
320,880,-90;236,880,-90;152,880,-90;
322,880,-90;238,880,-90;154,880,-90;
324,880,-90;240,880,-90;156,880,-90;
326,880,-90;242,880,-90;158,880,-90;
328,880,-90;244,880,-90;160,880,-90;
330,880,-90;246,880,-90;162,880,-90;
332,880,-90;248,880,-90;164,880,-90;
334,880,-90;250,880,-90;166,880,-90;
336,880,-90;252,880,-90;168,880,-90;
338,880,-90;254,880,-90;170,880,-90;
340,880,-90;256,880,-90;172,880,-90;
342,880,-90;258,880,-90;174,880,-90;
344,880,-90;260,880,-90;176,880,-90;
346,880,-90;262,880,-90;178,880,-90;
348,880,-90;264,880,-90;180,880,-90;
350,880,-90;266,880,-90;182,880,-90;
352,880,-90;268,880,-90;184,880,-90;
354,880,-90;270,880,-90;186,880,-90;
356,880,-90;272,880,-90;188,880,-90;
358,880,-90;274,880,-90;190,880,-90;
360,880,-90;276,880,-90;192,880,-90;
362,880,-90;278,880,-90;194,880,-90;
364,880,-90;280,880,-90;196,880,-90;
366,880,-90;282,880,-90;198,880,-90;
368,880,-90;284,880,-90;200,880,-90;
370,880,-90;286,880,-90;202,880,-90;
372,880,-90;288,880,-90;204,880,-90;
374,880,-90;290,880,-90;206,880,-90;
376,880,-90;292,880,-90;208,880,-90;
378,880,-90;294,880,-90;210,880,-90;
380,880,-90;296,880,-90;212,880,-90;
382,880,-90;298,880,-90;214,880,-90;
384,880,-90;300,880,-90;216,880,-90;
386,880,-90;302,880,-90;218,880,-90;
388,880,-90;304,880,-90;220,880,-90;
390,880,-90;306,880,-90;222,880,-90;
392,880,-90;308,880,-90;224,880,-90;
394,880,-90;310,880,-90;226,880,-90;
396,880,-90;312,880,-90;228,880,-90;
398,880,-90;314,880,-90;230,880,-90;
400,880,-90;316,880,-90;232,880,-90;
402,880,-90;318,880,-90;234,880,-90;
404,880,-90;320,880,-90;236,880,-90;
406,880,-90;322,880,-90;238,880,-90;
408,880,-90;324,880,-90;240,880,-90;
410,880,-90;326,880,-90;242,880,-90;
412,880,-90;328,880,-90;244,880,-90;
414,880,-90;330,880,-90;246,880,-90;
416,880,-90;332,880,-90;248,880,-90;
418,880,-90;334,880,-90;250,880,-90;
420,880,-90;336,880,-90;252,880,-90;
422,880,-90;338,880,-90;254,880,-90;
424,880,-90;340,880,-90;256,880,-90;
426,880,-90;342,880,-90;258,880,-90;
428,880,-90;344,880,-90;260,880,-90;
430,880,-90;346,880,-90;262,880,-90;
432,880,-90;348,880,-90;264,880,-90;
434,880,-90;350,880,-90;266,880,-90;
436,880,-90;352,880,-90;268,880,-90;
438,880,-90;354,880,-90;270,880,-90;
440,880,-90;356,880,-90;272,880,-90;
442,880,-90;358,880,-90;274,880,-90;
444,880,-90;360,880,-90;276,880,-90;
446,880,-90;362,880,-90;278,880,-90;
448,880,-90;364,880,-90;280,880,-90;
450,880,-90;366,880,-90;282,880,-90;
452,880,-90;368,880,-90;284,880,-90;
454,880,-90;370,880,-90;286,880,-90;
456,880,-90;372,880,-90;288,880,-90;
458,880,-90;374,880,-90;290,880,-90;
460,880,-90;376,880,-90;292,880,-90;
462,880,-90;378,880,-90;294,880,-90;
464,880,-90;380,880,-90;296,880,-90;
466,880,-90;382,880,-90;298,880,-90;
468,880,-90;384,880,-90;300,880,-90;
470,880,-90;386,880,-90;302,880,-90;
472,880,-90;388,880,-90;304,880,-90;
474,880,-90;390,880,-90;306,880,-90;
476,880,-90;392,880,-90;308,880,-90;
478,880,-90;394,880,-90;310,880,-90;
480,880,-90;396,880,-90;312,880,-90;
482,880,-90;398,880,-90;314,880,-90;
484,880,-90;400,880,-90;316,880,-90;
486,880,-90;402,880,-90;318,880,-90;
488,880,-90;404,880,-90;320,880,-90;
490,880,-90;406,880,-90;322,880,-90;
492,880,-90;408,880,-90;324,880,-90;
494,880,-90;410,880,-90;326,880,-90;
496,880,-90;412,880,-90;328,880,-90;
498,880,-90;414,880,-90;330,880,-90;
500,880,-90;416,880,-90;332,880,-90;
502,880,-90;418,880,-90;334,880,-90;
504,880,-90;420,880,-90;336,880,-90;
506,880,-90;422,880,-90;338,880,-90;
508,880,-90;424,880,-90;340,880,-90;
510,880,-90;426,880,-90;342,880,-90;
512,880,-90;428,880,-90;344,880,-90;
514,880,-90;430,880,-90;346,880,-90;
516,880,-90;432,880,-90;348,880,-90;
518,880,-90;434,880,-90;350,880,-90;
520,880,-90;436,880,-90;352,880,-90;
